Station, Station Name, Elevation, Latitude, Longitude, Date, DPNP, DPNT, DPT90, DX32,Normalized DPNT,Normalized Elevation,Normalized DPNP, DPNT Class, Elevation Class, DPNP Class, Normalized Latitude, Normalized Longitude, Latitude Class, Longitude Class
COOP:500352,ANNETTE WEATHER SERVICE OFFICE AIRPORT AK US,33.2,55.0389,-131.5787,4,883,-8,0,0,-0.460361724,-1.116335883,7.016890176, Normal, Low, Very Wet,0.40035188,-2.563194106,Central,West
COOP:483100,EVANSTON 1 E WY US,2080.3,41.265,-110.9508,4,71,-12,0,0,-0.779224785,3.28398644,0.268538577, Normal, Very High, Normal,0.049912225,-1.013250202,Central,West
COOP:057460,SARGENTS CO US,2578.6,38.4039,-106.4236,4,0,0,0,0,0.177364398,4.355101976,-0.321526649, Normal, Very High, Normal,-0.022880732,-0.673084405,Central,Central
COOP:411715,CHISOS BASIN TX US,1615.4,29.2703,-103.3003,4,-17,18,0,0,1.612248174,2.284665523,-0.462809872, Warm, Very High, Normal,-0.255260496,-0.43840517,Central,Central
COOP:353604,HALFWAY OR US,808.6,44.8773,-117.1095,4,56,7,0,0,0.735374755,0.55041705,0.14387691, Normal, Normal, Normal,0.141817434,-1.476004022,Central,West
COOP:245983,NASHUA NUMBER 2 MT US,630,48.1322,-106.3536,4,21,-27,0,0,-1.974961265,0.166509294,-0.147000314, Cold, Normal, Normal,0.224629567,-0.667824729,Central,Central
COOP:502568,DRY CREEK AK US,411.5,63.6772,-144.6011,4,-39,-8,0,3,-0.460361724,-0.303165088,-0.645646984, Normal, Normal, Normal,0.620130074,-3.541674199,Central,West
COOP:411720,CHOKE CANYON DAM TX US,70.1,28.4675,-98.2525,4,-204,9,6,0,0.894806286,-1.037017875,-2.016925326, Normal, Low, Very Dry,-0.275685572,-0.05912241,Central,Central
COOP:314764,LAKE LURE 2 NC US,317,35.4205,-82.1877,4,0,0,0,0,0.177364398,-0.506296571,-0.321526649, Normal, Normal, Normal,-0.098785281,1.147958234,Central,East
COOP:321871,CROSBY ND US,600.8,48.9075,-103.2936,4,132,-45,0,2,-3.40984504,0.10374274,0.775496025, Very Cold, Normal, Normal,0.24435498,-0.437901744,Central,Central
COOP:057450,SANTA MARIA RESERVOIR CO US,2952.6,37.8226,-107.1097,4,-13,-7,0,2,-0.380645959,5.159029751,-0.42956676, Normal, Very High, Normal,-0.037670339,-0.724636745,Central,Central
COOP:502587,DUTCH HARBOR AK US,3,53.895,-166.5433,4,-194,28,0,0,2.409405827,-1.181251976,-1.933817548, Very Warm, Low, Dry,0.371248436,-5.190372279,Central,West
COOP:509687,VALDEZ AK US,24.1,61.1342,-143.3565,4,0,0,0,0,0.177364398,-1.135896693,-0.321526649, Normal, Low, Normal,0.555430313,-3.448157157,Central,West
COOP:086092,NETTLES ISLAND FL US,3,27.2851,-80.227,4,0,0,0,0,0.177364398,-1.181251976,-0.321526649, Normal, Low, Normal,-0.305768544,1.295281763,Central,East
COOP:314788,LAKE TOXAWAY 2 SW NC US,975.4,35.0966,-82.9509,4,165,37,0,0,3.126847714,0.908960239,1.049751693, Very Warm, Normal, Wet,-0.107026041,1.090612737,Central,East
COOP:061508,COLEBROOK RIVER LAKE CT US,243.5,42.0003,-73.0439,4,0,0,0,0,0.177364398,-0.664287725,-0.321526649, Normal, Normal, Normal,0.068619946,1.835007186,Central,East
COOP:315838,MORGANTON NC US,353.6,35.7297,-81.6727,4,94,-1,0,0,0.097648633,-0.427623425,0.459686467, Normal, Normal, Normal,-0.090918522,1.186654423,Central,East
COOP:410611,BEAUMONT CITY TX US,6.1,30.0969,-94.0997,4,-160,3,0,0,0.416511694,-1.174588404,-1.651251102, Normal, Low, Dry,-0.234229893,0.252911633,Central,Central
COOP:410613,BEAUMONT RESRCH CTR TX US,8.2,30.0688,-94.2927,4,-149,-3,1,0,-0.061782898,-1.170074371,-1.559832545, Normal, Low, Dry,-0.234944822,0.238409955,Central,Central
COOP:414597,JOE POOL LAKE TX US,180.1,32.6405,-96.9747,4,-211,-7,0,0,-0.380645959,-0.80056853,-2.075100771, Normal, Normal, Very Dry,-0.169514866,0.03688922,Central,Central
COOP:104793,KAMIAH ID US,368.8,46.2299,-116.0338,4,-67,0,0,0,0.177364398,-0.394950425,-0.878348763, Normal, Normal, Normal,0.176230685,-1.395177828,Central,West
COOP:315830,MOREHEAD CITY 2 WNW NC US,3,34.73361,-76.73583,4,154,6,0,0,0.65565899,-1.181251976,0.958333137, Normal, Low, Normal,-0.11626134,1.557602099,Central,East
COOP:055420,MASSADONA CO US,1767.2,40.2528,-108.6405,4,0,0,0,0,0.177364398,2.610965621,-0.321526649, Normal, Very High, Normal,0.024159531,-0.839658348,Central,Central
COOP:092450,CUTHBERT GA US,140.5,31.76722,-84.79306,4,686,-20,0,0,-1.416950908,-0.885690294,5.379666943, Cold, Normal, Very Wet,-0.191733116,0.952196094,Central,Central
COOP:024453,JEROME AZ US,1508.8,34.7522,-112.1114,4,-30,14,0,0,1.293385112,2.055524612,-0.570849984, Warm, Very High, Normal,-0.115788368,-1.100455633,Central,West
COOP:228374,STATE UNIVERSITY MS US,56.4,33.4691,-88.7822,4,501,-5,0,0,-0.221214428,-1.066466567,3.842173045, Normal, Low, Very Wet,-0.148433379,0.652459173,Central,Central
COOP:315820,MOORES CREEK NATIONAL BATTLEFIELD NC US,6.7,34.458,-78.1094,4,0,32,0,0,2.728268888,-1.17329868,-0.321526649, Very Warm, Low, Normal,-0.123273491,1.45439448,Central,East
COOP:219249,ZUMBROTA MN US,300.2,44.2992,-92.6662,4,283,-44,0,1,-3.330129275,-0.542408835,2.030423478, Very Cold, Normal, Very Wet,0.127109242,0.360622286,Central,Central
COOP:515710,MAHAULEPU 941.1 HI US,24.4,21.8999,-159.4211,4,0,8,0,0,0.815090521,-1.135251831,-0.321526649, Normal, Low, Normal,-0.442780402,-4.655222774,Central,West
COOP:141428,CHANUTE NUMBER 1 KS US,286.5,37.6769,-95.4472,4,-252,-3,0,0,-0.061782898,-0.571857526,-2.415842662, Normal, Normal, Very Dry,-0.041377282,0.151662867,Central,Central
COOP:444909,LINCOLN VA US,152.4,39.0878,-77.6928,4,0,-1,0,0,0.097648633,-0.860110774,-0.321526649, Normal, Normal, Normal,-0.005480745,1.485697066,Central,East
COOP:141435,CHAPMAN KS US,335.9,38.9644,-97.0119,4,0,0,0,0,0.177364398,-0.465670275,-0.321526649, Normal, Normal, Normal,-0.008620324,0.034094078,Central,Central
COOP:016121,ONEONTA AL US,271.9,33.9478,-86.4692,4,543,12,0,0,1.133953582,-0.603240803,4.191225714, Warm, Normal, Very Wet,-0.136254151,0.826253901,Central,Central
COOP:090211,ALMA BACON CO AIRPORT GA US,58.8,31.5358,-82.5067,4,484,-4,0,0,-0.141498663,-1.061307672,3.700889822, Normal, Low, Very Wet,-0.197620972,1.123989139,Central,East
COOP:178998,WALTHAM ME US,44.2,44.6918,-68.3474,4,0,0,0,0,0.177364398,-1.092690949,-0.321526649, Normal, Low, Normal,0.137097888,2.187893885,Central,Far East
COOP:055402,MARSTON FILTER PLANT CO US,1709.9,39.6211,-105.0655,4,-78,12,0,0,1.133953582,2.487797007,-0.969767319, Warm, Very High, Normal,0.008087632,-0.571039175,Central,Central
COOP:016129,OPELIKA AL US,195.1,32.6592,-85.4492,4,493,-7,0,0,-0.380645959,-0.768325437,3.775686822, Normal, Normal, Very Wet,-0.169039095,0.902894896,Central,Central
COOP:406619,NORRIS TN US,338.3,36.213,-84.0602,4,-23,16,0,0,1.452816643,-0.46051138,-0.512674539, Warm, Normal, Normal,-0.07862226,1.007261898,Central,East
COOP:202783,FIFE LAKE 2 WNW MI US,320.6,44.5848,-85.3653,4,0,0,0,2,0.177364398,-0.498558229,-0.321526649, Normal, Normal, Normal,0.134375562,0.909198993,Central,Central
COOP:148830,WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT KS US,402.6,37.6475,-97.43,4,-206,8,0,0,0.815090521,-0.32229599,-2.033546882, Normal, Normal, Very Dry,-0.042125285,0.002678784,Central,Central
COOP:410655,BELLVILLE 6 NNE TX US,85.3,30.0316,-96.2166,4,-217,-4,0,0,-0.141498663,-1.004344875,-2.124965438, Normal, Low, Very Dry,-0.235891275,0.093851513,Central,Central
COOP:147305,SEDAN KS US,274.3,37.1318,-96.1862,4,-283,-2,0,0,0.017932868,-0.598081908,-2.673476775, Normal, Normal, Very Dry,-0.055245878,0.096135715,Central,Central
COOP:336405,PANDORA OH US,234.7,40.9462,-83.9614,4,173,8,0,0,0.815090521,-0.683203673,1.116237916, Normal, Normal, Wet,0.04180122,1.014685555,Central,East
COOP:304808,LITTLE VALLEY NY US,495.3,42.2473,-78.8125,4,-76,-5,0,0,-0.221214428,-0.123033677,-0.953145764, Normal, Normal, Normal,0.074904193,1.40156479,Central,East
COOP:213455,HALLOCK MN US,248.4,48.7715,-96.9406,4,104,-61,0,6,-4.685297285,-0.653754982,0.542794246, Very Cold, Normal, Normal,0.240894827,0.039451434,Central,Central
COOP:148847,WICHITA WX KS US,402.3,37.6552,-97.443,4,0,0,0,0,0.177364398,-0.322940852,-0.321526649, Normal, Normal, Normal,-0.041929379,0.001701987,Central,Central
COOP:092408,CUMMING GA US,349,34.229,-84.1275,4,236,8,0,0,0.815090521,-0.437511307,1.639816919, Normal, Normal, Wet,-0.129099777,1.002205095,Central,East
COOP:386209,NEWBERRY SC US,145.1,34.2977,-81.6236,4,40,18,0,0,1.612248174,-0.875802412,0.010904465, Warm, Normal, Normal,-0.127351892,1.19034371,Central,East
COOP:296281,OCHOA NM US,1035.7,32.1664,-103.4249,4,-30,8,4,0,0.815090521,1.038577472,-0.570849984, Normal, High, Normal,-0.181577059,-0.447767394,Central,Central
COOP:357500,SALEM MCNARY FIELD OR US,62.5,44.905,-123.0011,4,-10,25,0,0,2.170258531,-1.053354376,-0.404634427, Very Warm, Low, Normal,0.142522186,-1.918688421,Central,West
COOP:407770,ROAN MOUNTAIN 3 SW TN US,895.2,36.1636,-82.0953,4,0,0,0,0,0.177364398,0.736567171,-0.321526649, Normal, Normal, Normal,-0.07987911,1.154901007,Central,East
COOP:322768,ESMOND 9 NNW ND US,497.4,48.1582,-99.8285,4,0,0,0,4,0.177364398,-0.118519644,-0.321526649, Normal, Normal, Normal,0.225291067,-0.177540262,Central,Central
COOP:178965,VAN BUREN 2 ME US,139,47.1664,-67.9396,4,158,-21,0,1,-1.496666673,-0.888914603,0.991576249, Cold, Normal, Normal,0.200057396,2.218535256,Central,Far East
COOP:410639,BEEVILLE 5 NE TX US,77.7,28.4575,-97.7061,4,-233,1,5,0,0.257080164,-1.020681375,-2.257937883, Normal, Low, Very Dry,-0.275939995,-0.018066881,Central,Central
COOP:117077,QUINCY DAM 21 IL US,147.2,39.9058,-91.4281,4,-30,-1,0,0,0.097648633,-0.87128838,-0.570849984, Normal, Normal, Normal,0.015331054,0.453650929,Central,Central
COOP:296275,OCATE 2 NW NM US,2333.2,36.1838,-105.0608,4,-35,-2,0,0,0.017932868,3.827604981,-0.612403873, Normal, Very High, Normal,-0.079365175,-0.570686025,Central,Central
COOP:117072,QUINCY REGIONAL AIRPORT IL US,234.4,39.93694,-91.19194,4,-24,0,0,0,0.177364398,-0.683848535,-0.520985317, Normal, Normal, Normal,0.016123328,0.471395574,Central,Central
COOP:084289,INVERNESS 3 SE FL US,12.2,28.8029,-82.3126,4,128,5,4,0,0.575943225,-1.161476213,0.742252914, Normal, Low, Normal,-0.267152225,1.138573469,Central,East
COOP:500546,BARROW W POST W ROGERS AIRPORT AK US,9.4,71.2834,-156.7815,4,14,20,0,29,1.771679704,-1.167494923,-0.205175759, Warm, Low, Normal,0.813649274,-4.456887901,Central,West
COOP:201299,CARO MI US,210.3,43.4838,-83.3919,4,117,-14,0,1,-0.938656316,-0.735652437,0.650834358, Normal, Normal, Normal,0.106363593,1.057476777,Central,East
COOP:103297,FORT HALL 1 NNE ID US,1360.9,43.0427,-112.4133,4,-21,-6,0,0,-0.300930194,1.737607719,-0.496052983, Normal, High, Normal,0.095140996,-1.123139864,Central,West
COOP:226177,NATCHEZ MS US,59.4,31.589,-91.3409,4,146,-16,0,0,-1.098087847,-1.060017948,0.891846915, Cold, Low, Normal,-0.196267442,0.460202983,Central,Central
COOP:055446,MAYBELL CO US,1811.7,40.5158,-108.0947,4,-49,-14,0,0,-0.938656316,2.706620129,-0.728754762, Normal, Very High, Normal,0.030850856,-0.798647902,Central,Central
COOP:297386,RESERVE RANGER STATION NM US,1782.2,33.7158,-108.7769,4,-48,5,0,0,0.575943225,2.643208713,-0.720443985, Normal, Very High, Normal,-0.142156764,-0.849907203,Central,Central
COOP:085880,MONTICELLO 10 SW FL US,66.8,30.4405,-83.9858,4,0,14,0,0,1.293385112,-1.044111356,-0.321526649, Warm, Low, Normal,-0.22548792,1.012852182,Central,East
COOP:047253,RANDSBURG CA US,1088.1,35.3692,-117.6525,4,-10,32,0,0,2.728268888,1.151213342,-0.404634427, Very Warm, High, Normal,-0.10009047,-1.516804081,Central,West
COOP:173295,GRAY ME US,115.2,43.8925,-70.2544,4,-137,-17,0,0,-1.177803612,-0.940073644,-1.460103211, Cold, Normal, Dry,0.11676186,2.04460528,Central,Far East
COOP:214546,LAMBERTON SW EXPERIMENTAL STATION MN US,348.7,44.2395,-95.3152,4,44,-30,0,0,-2.214108561,-0.438156169,0.044147576, Very Cold, Normal, Normal,0.125590337,0.161581114,Central,Central
COOP:318694,TRANSOU NC US,876.3,36.3919,-81.3039,4,18,3,0,0,0.416511694,0.695940874,-0.171932648, Normal, Normal, Normal,-0.074070633,1.214365402,Central,East
COOP:041700,CHESTER CA US,1380.7,40.3033,-121.2422,4,-113,28,0,0,2.409405827,1.780168601,-1.260644544, Very Warm, High, Dry,0.025444367,-1.786527787,Central,West
COOP:315890,MOUNT AIRY 2 W NC US,317.3,36.4992,-80.6508,4,234,-3,0,0,-0.061782898,-0.50565171,1.623195364, Normal, Normal, Wet,-0.071340675,1.263438181,Central,East
COOP:100218,AMERICAN FALLS ID US,1374.6,42.7986,-112.8036,4,0,0,0,0,0.177364398,1.76705641,-0.321526649, Normal, High, Normal,0.088930531,-1.152466316,Central,West
COOP:180700,BELTSVILLE MD US,44.2,39.0302,-76.9313,4,185,-4,0,0,-0.141498663,-1.092690949,1.21596725, Normal, Low, Wet,-0.006946221,1.542914829,Central,East
COOP:214534,LAKE WILSON MN US,502.9,43.9981,-95.9572,4,-60,-19,0,1,-1.337235142,-0.106697177,-0.820173318, Cold, Normal, Normal,0.119448567,0.11334237,Central,Central
COOP:309292,WEST POINT NY US,97.5,41.3906,-73.9608,4,0,0,0,0,0.177364398,-0.978120493,-0.321526649, Normal, Normal, Normal,0.053107777,1.766112942,Central,East
COOP:386293,NINETY NINE ISLANDS SC US,152.4,35.0316,-81.4927,4,191,3,0,0,0.416511694,-0.860110774,1.265831917, Normal, Normal, Wet,-0.10867979,1.200179304,Central,East
COOP:058992,WEATHER FORECAST OFFICE PUEBLO CO US,1418.2,38.2798,-104.5215,4,0,0,0,0,0.177364398,1.860776333,-0.321526649, Normal, High, Normal,-0.026038121,-0.530163977,Central,Central
COOP:058995,WHEAT RIDGE 2 CO US,1645.3,39.7749,-105.117,4,-125,7,0,0,0.735374755,2.348936755,-1.360373877, Normal, Very High, Dry,0.012000658,-0.574908793,Central,Central
COOP:201250,CARLETON 2 W MI US,191.1,42.0636,-83.4358,4,0,3,0,0,0.416511694,-0.776923595,-0.321526649, Normal, Normal, Normal,0.070230443,1.054178209,Central,East
COOP:091345,BRUNSWICK MALCOLM MCKINNON AIRPORT GA US,4.9,31.1522,-81.3908,4,543,8,0,0,0.815090521,-1.177167851,4.191225714, Normal, Low, Very Wet,-0.207380637,1.20783589,Central,East
COOP:085895,MOORE HAVEN LOCK 1 FL US,10.7,26.84,-81.08722,4,-70,33,8,0,2.807984653,-1.164700522,-0.903281097, Very Warm, Low, Normal,-0.31709291,1.230646354,Central,East
COOP:171175,CARIBOU MUNICIPAL AIRPORT ME US,190.2,46.8705,-68.0173,4,171,-14,0,0,-0.938656316,-0.778858181,1.09961636, Normal, Normal, Wet,0.192529021,2.212697015,Central,Far East
COOP:091340,BRUNSWICK GA US,4,31.1681,-81.5022,4,550,-1,0,0,0.097648633,-1.179102437,4.249401158, Normal, Low, Very Wet,-0.206976105,1.199465491,Central,East
COOP:483582,FOSSIL BUTTE WY US,2066.5,41.83667,-110.77028,4,-40,-3,0,0,-0.061782898,3.254322795,-0.653957762, Normal, Very High, Normal,0.064456822,-0.999686249,Central,Central
COOP:485770,LOVELL WY US,1169.5,44.8375,-108.4041,4,-26,-5,0,0,-0.221214428,1.326185858,-0.537606872, Normal, High, Normal,0.140804831,-0.821895671,Central,Central
COOP:227276,RALEIGH 6 N MS US,135.9,32.1432,-89.5524,4,1010,-8,0,0,-0.460361724,-0.895578176,8.072358961, Normal, Normal, Very Wet,-0.182167321,0.594587708,Central,Central
COOP:156988,ROUGH RIVER LAKE KY US,170.7,37.6177,-86.5044,4,397,20,0,0,1.771679704,-0.820774201,2.97785215, Warm, Normal, Very Wet,-0.042883465,0.823609035,Central,Central
COOP:016196,OWENS CROSS ROADS 3 S AL US,179.8,34.5528,-86.445,4,187,-6,0,0,-0.300930194,-0.801213392,1.232588806, Normal, Normal, Wet,-0.120861562,0.828072246,Central,Central
COOP:092485,DALLAS 7 NE GA US,335.3,33.988,-84.7475,4,316,14,0,0,1.293385112,-0.466959998,2.304679146, Warm, Normal, Very Wet,-0.135231371,0.955619392,Central,Central
COOP:407710,RIPLEY TN US,121.9,35.7178,-89.4986,4,160,1,0,0,0.257080164,-0.925671729,1.008197804, Normal, Normal, Wet,-0.091221286,0.598630145,Central,Central
COOP:041715,CHICO UNIVERSITY FARM CA US,56.4,39.6911,-121.8211,4,0,0,0,0,0.177364398,-1.066466567,-0.321526649, Normal, Low, Normal,0.009868593,-1.830025309,Central,West
COOP:140365,ASHLAND KS US,600.5,37.1941,-99.7632,4,-157,5,1,0,0.575943225,0.103097879,-1.626318768, Normal, Normal, Dry,-0.053660823,-0.172633735,Central,Central
COOP:173261,GRAND LAKE STREAM ME US,88.4,45.1775,-67.77417,4,113,-8,0,0,-0.460361724,-0.997681303,0.617591246, Normal, Normal, Normal,0.149455212,2.230965373,Central,Far East
COOP:177039,RANGELEY 2 NW ME US,542.5,44.9894,-70.6722,4,-76,-21,0,2,-1.496666673,-0.021575413,-0.953145764, Cold, Normal, Normal,0.144669516,2.013212527,Central,Far East
COOP:311055,BREVARD NC US,676.7,35.2283,-82.7358,4,248,0,0,0,0.177364398,0.266892789,1.739546253, Normal, Normal, Wet,-0.10367529,1.10677497,Central,East
COOP:177037,RANGELEY ME US,466.3,44.9891,-70.6719,4,-63,-22,0,1,-1.576382438,-0.185370323,-0.845105652, Cold, Normal, Normal,0.144661883,2.013235069,Central,Far East
COOP:312102,COWEETA EXPERIMENT STATION NC US,685.5,35.05917,-83.43139,4,154,19,0,0,1.691963939,0.285808737,0.958333137, Warm, Normal, Normal,-0.107978346,1.054509568,Central,East
COOP:041738,CHIRIACO SUMMIT CA US,520,33.6617,-115.7206,4,-15,-12,7,0,-0.779224785,-0.069940052,-0.446188316, Normal, Normal, Normal,-0.143533193,-1.371644534,Central,West
COOP:336465,PAULDING OH US,221,41.1247,-84.5919,4,16,2,0,0,0.336795929,-0.712652364,-0.188554203, Normal, Normal, Normal,0.04634267,0.967310901,Central,Central
COOP:280990,BRANT BEACH BEACH HAVEN NJ US,1.5,39.5655,-74.2453,4,0,0,0,0,0.177364398,-1.184476286,-0.321526649, Normal, Low, Normal,0.006673041,1.744736116,Central,East
COOP:017674,SOUTHWEST HUNTSVILLE AL US,178.3,34.6375,-86.7269,4,0,0,0,0,0.177364398,-0.804437701,-0.321526649, Normal, Normal, Normal,-0.118706599,0.806890779,Central,Central
COOP:352173,DAYVILLE 8 NW OR US,688.8,44.5563,-119.6447,4,-21,12,0,0,1.133953582,0.292902217,-0.496052983, Warm, Normal, Normal,0.133650457,-1.666494464,Central,West
COOP:045085,LONG BEACH DAUGHERTY FIELD CA US,9.4,33.8116,-118.1463,4,-23,27,3,0,2.329690061,-1.167494923,-0.512674539, Very Warm, Low, Normal,-0.139719392,-1.55390734,Central,West
COOP:362942,FORD CITY 4 S DAM PA US,283.5,40.71306,-79.51444,4,-11,-1,0,0,0.097648633,-0.578306145,-0.412945205, Normal, Normal, Normal,0.035869603,1.34882226,Central,East
COOP:205591,MORAN MI US,211.8,45.9902,-84.8361,4,212,-38,0,1,-2.851834683,-0.732428127,1.440358252, Very Cold, Normal, Wet,0.170132167,0.948962145,Central,Central
COOP:051186,CABIN CREEK CO US,3054.1,39.6552,-105.7088,4,-50,-15,0,9,-1.018372081,5.377208011,-0.73706554, Cold, Very High, Normal,0.008955215,-0.619375598,Central,Central
COOP:200864,BLOOMINGDALE MI US,221,42.3842,-85.9625,4,-111,15,0,0,1.373100878,-0.712652364,-1.244022988, Warm, Normal, Dry,0.078387243,0.864326442,Central,Central
COOP:058931,WESTCLIFFE CO US,2395.7,38.1311,-105.4661,4,-37,6,0,0,0.65565899,3.9619512,-0.629025428, Normal, Very High, Normal,-0.02982139,-0.60113955,Central,Central
COOP:413060,FALCON DAM TX US,97.5,26.558,-99.1372,4,-157,1,18,0,0.257080164,-0.978120493,-1.626318768, Normal, Normal, Dry,-0.324267638,-0.125597203,Central,Central
COOP:413063,FALFURRIAS TX US,42.4,27.1354,-98.1202,4,0,0,7,0,0.177364398,-1.09656012,-0.321526649, Normal, Low, Normal,-0.309577256,-0.049181623,Central,Central
COOP:487995,SARATOGA 4 N WY US,2072.9,41.5047,-106.7888,4,0,0,0,1,0.177364398,3.268079848,-0.321526649, Normal, Very High, Normal,0.056010743,-0.700524887,Central,Central
COOP:051179,BYERS 5 ENE CO US,1554.5,39.7402,-104.1275,4,15,-4,0,1,-0.141498663,2.153758568,-0.196864981, Normal, Very High, Normal,0.01111781,-0.500559514,Central,Central
COOP:361920,CARLISLE WATER PLANT PA US,131.1,40.2258,-77.1894,4,77,-12,0,0,-0.779224785,-0.905895966,0.318403244, Normal, Normal, Normal,0.023472589,1.523521652,Central,East
COOP:163313,FRANKLIN 3 NW LA US,3.7,29.8233,-91.5441,4,-73,-3,0,0,-0.061782898,-1.179747299,-0.92821343, Normal, Low, Normal,-0.241190906,0.444934895,Central,Central
COOP:258040,SPENCER 5 SSE NE US,466.3,42.8102,-98.6558,4,0,0,0,0,0.177364398,-0.185370323,-0.321526649, Normal, Normal, Normal,0.089225662,-0.089425659,Central,Central
COOP:275712,NASHUA 2 NNW NH US,41.1,42.7913,-71.4735,4,-120,0,0,0,0.177364398,-1.099354521,-1.318819988, Normal, Low, Dry,0.088744802,1.953004263,Central,East
COOP:200842,BLISSFIELD MI US,210.3,41.8242,-83.8706,4,-25,0,0,0,0.177364398,-0.735652437,-0.529296094, Normal, Normal, Normal,0.064139557,1.021508106,Central,East
COOP:136389,OTTUMWA INDUSTRIAL AIRPORT IA US,256.6,41.1077,-92.4466,4,138,-8,0,0,-0.460361724,-0.636128758,0.825360692, Normal, Normal, Normal,0.045910151,0.377122642,Central,Central
COOP:402009,COOKEVILLE TN US,332.2,36.1075,-85.5033,4,200,8,0,0,0.815090521,-0.473623571,1.340628918, Normal, Normal, Wet,-0.081306422,0.898829917,Central,Central
COOP:324102,HEBRON ND US,658.4,46.9075,-102.0382,4,22,-39,0,5,-2.931550448,0.227556216,-0.138689536, Very Cold, Normal, Normal,0.193470386,-0.34357321,Central,Central
COOP:202804,FILION 5 NNW MI US,193.5,43.9158,-83.083,4,123,-9,0,1,-0.540077489,-0.7717647,0.700699025, Normal, Normal, Normal,0.117354666,1.080686977,Central,East
COOP:442790,EMPORIA 1 WNW VA US,30.5,36.6983,-77.5597,4,237,-3,0,0,-0.061782898,-1.12213964,1.648127697, Normal, Low, Wet,-0.066275113,1.495697965,Central,East
COOP:358997,WALLOWA OR US,890.9,45.5722,-117.5314,4,13,-3,0,0,-0.061782898,0.727324151,-0.213486537, Normal, Normal, Normal,0.159497286,-1.507704842,Central,West
COOP:045032,LODI CA US,12.2,38.1061,-121.2877,4,0,0,0,0,0.177364398,-1.161476213,-0.321526649, Normal, Low, Normal,-0.030457448,-1.789946577,Central,West
COOP:264700,LOVELOCK DERBY FIELD NV US,1189.3,40.0681,-118.5692,4,-37,-19,0,0,-1.337235142,1.36874674,-0.629025428, Cold, High, Normal,0.019460339,-1.585683297,Central,West
COOP:205563,MONROE WWTP MI US,178.6,41.9069,-83.4158,4,0,2,0,0,0.336795929,-0.803792839,-0.321526649, Normal, Normal, Normal,0.066243635,1.055680973,Central,East
COOP:274218,HOPKINTON LAKE NH US,131.1,43.189,-71.746,4,0,0,0,0,0.177364398,-0.905895966,-0.321526649, Normal, Normal, Normal,0.098863204,1.932529095,Central,East
COOP:205567,MONTAGUE 4 NW MI US,198.1,43.4614,-86.4175,4,326,-14,0,1,-0.938656316,-0.761876819,2.387786924, Normal, Normal, Very Wet,0.105793686,0.830138547,Central,Central
COOP:297340,REDROCK 1 NNE NM US,1236.3,32.7047,-108.728,4,-8,7,0,0,0.735374755,1.469775097,-0.388012871, Normal, High, Normal,-0.167881471,-0.846232944,Central,Central
COOP:390236,ARDMORE 2 N SD US,1079,43.03,-103.66,4,0,0,0,0,0.177364398,1.131652532,-0.321526649, Normal, High, Normal,0.094817879,-0.465432392,Central,Central
COOP:102444,DEER FLAT DAM ID US,765,43.5765,-116.7475,4,27,0,0,0,0.177364398,0.456697127,-0.097135647, Normal, Normal, Normal,0.108722094,-1.448803983,Central,West
COOP:045064,LOMPOC CA US,22.9,34.6538,-120.4513,4,-44,28,1,0,2.409405827,-1.13847614,-0.687200873, Very Warm, Low, Normal,-0.11829189,-1.727100961,Central,West
COOP:258088,SPRINGFIELD 7 E NE US,338.3,41.0625,-96.0069,4,-150,-12,0,0,-0.779224785,-0.46051138,-1.568143323, Normal, Normal, Dry,0.044760159,0.109608,Central,Central
COOP:025924,NOGALES 6 N AZ US,1054.9,31.4554,-110.968,4,-52,6,3,0,0.65565899,1.07984863,-0.753687096, Normal, High, Normal,-0.199666533,-1.01454258,Central,West
COOP:205533,MIO WWTP MI US,316.1,44.6466,-84.1158,4,242,-28,0,1,-2.05467703,-0.508231157,1.689681586, Very Cold, Normal, Wet,0.135947896,1.003084212,Central,East
COOP:041697,CHERRY VALLEY DAM CA US,1452.4,37.9747,-119.9161,4,45,29,0,0,2.489121592,1.934290584,0.052458354, Very Warm, High, Normal,-0.033800565,-1.68688698,Central,West
COOP:054380,JOES CO US,1295.7,39.6552,-102.6804,4,-90,-3,0,0,-0.061782898,1.597457743,-1.069496653, Normal, High, Dry,0.008955215,-0.391826981,Central,Central
COOP:297323,RED RIVER NM US,2641.7,36.7101,-105.4165,4,50,-12,0,1,-0.779224785,4.490737919,0.094012243, Normal, Very High, Normal,-0.065974894,-0.597412693,Central,Central
COOP:047195,QUINCY CA US,1042.4,39.9366,-120.9475,4,-114,8,0,0,0.815090521,1.052979386,-1.268955321, Normal, High, Dry,0.016114677,-1.764384551,Central,West
COOP:054388,JOHN MARTIN DAM CO US,1162.5,38.0634,-102.9298,4,-2,2,0,0,0.336795929,1.311139081,-0.338148204, Normal, High, Normal,-0.031543834,-0.410566456,Central,Central
COOP:274234,HUDSON 1 SSE NH US,56.4,42.783,-71.4148,4,-108,1,0,0,0.257080164,-1.066466567,-1.219090654, Normal, Low, Dry,0.088533631,1.957414877,Central,East
COOP:410569,BAY CITY WATERWORKS TX US,15.8,28.9798,-95.9749,4,-285,-10,1,0,-0.619793255,-1.153737871,-2.69009833, Normal, Low, Very Dry,-0.262651483,0.112012423,Central,Central
